donorID,proba_donation
D136503,0.7931733472616948
D135925,0.7931733472616948
D114184,0.7931733472616948
D132187,0.7920663598041772
D110990,0.7919946392092297
D120239,0.7917171455349384
D103654,0.7917171455349384
D120713,0.7911412977467382
D131850,0.7911412977467382
D122717,0.7911412977467382
D117700,0.7911412977467382
D118955,0.7911412977467382
D104158,0.790727674513208
D122853,0.7903183204588603
D122108,0.7903183204588603
D100964,0.7903183204588603
D101456,0.7903183204588603
D128762,0.7903183204588603
D113839,0.7903183204588603
D107405,0.7903183204588603
D135561,0.7903183204588603
D107018,0.7903183204588603
D107180,0.7903183204588603
D117015,0.7903183204588603
D122332,0.7903183204588603
D124365,0.7903183204588603
D103291,0.7903183204588603
D101426,0.7903183204588603
D104411,0.7900979348201461
D114553,0.7898488673221347
D127355,0.789784595747394
D137875,0.7891050131526991
D116223,0.7888609201868958
D135391,0.7888051974719985
D135215,0.7882955591264317
D114856,0.7879719821268965
D134682,0.7878399776571215
D123194,0.7878399776571215
D138313,0.7878399776571215
D122600,0.7878399776571215
D137368,0.7875526253774293
D125740,0.7875516489851936
D112739,0.7875516489851936
D126713,0.7863025622923743
D128151,0.7861542158634717
D100444,0.7861417854395131
D105468,0.7861417854395131
D124839,0.7858386910031505
D135014,0.7853722190850337
D122854,0.7847918904425619
D133102,0.78438759574958
D110271,0.784095861016761
D103732,0.7836697182547216
D110936,0.7835517312196391
D134201,0.7832485411245522
D128774,0.7818201760217915
D112442,0.7818201760217915
D137280,0.7818201760217915
D136646,0.7818201760217915
D136902,0.7815914461669327
D125778,0.7813246517152217
D117393,0.7813246517152217
D134501,0.7813246517152217
D106114,0.7813246517152217
D108321,0.7813246517152217
D121161,0.7813246517152217
D144624,0.7813246517152217
D103541,0.7813246517152217
D131660,0.7810835376222481
D125738,0.780974817504105
D135406,0.7807806240990076
D119187,0.7807317691951529
D102560,0.7804912138804808
D120655,0.7799918585154972
D116947,0.7798840121430636
D116202,0.7798840121430636
D121796,0.7787692930104622
D144618,0.7782566616005999
D134802,0.7781375993433893
D100411,0.7778951997327975
D133706,0.7770689891075583
D129108,0.7767009299071227
D122642,0.7766342043503953
D121699,0.7759142428320133
D107950,0.77547206350667
D115415,0.77547206350667
D101764,0.77547206350667
D103329,0.77547206350667
D113509,0.77547206350667
D131326,0.77547206350667
D136274,0.77547206350667
D133182,0.7752385918104187
D122781,0.7752385918104187
D142137,0.7752385918104187
D135441,0.7740040194239324
D130084,0.7740040194239324
D127003,0.7736224224074211
D124201,0.7736024198316135
D121892,0.7727522713903857
D102287,0.7725645270606178
D114807,0.7723458869254998
D126195,0.7722769719771937
D136828,0.7722769719771937
D122470,0.7722769719771937
D131690,0.7717029301224535
D124627,0.7702679039622491
D124375,0.7700513269099464
D141757,0.7695812347676674
D108257,0.769487310920677
D104436,0.7694449667034293
D131764,0.7693183386382076
D112425,0.7692289613306056
D134055,0.7689136191015867
D117662,0.768871671262042
D144479,0.7688700178705911
D137153,0.7688637305451356
D122334,0.7688637305451356
D117592,0.7686342276514206
D137416,0.7685742348841642
D118360,0.7684962716472482
D128113,0.7683376942670395
D137131,0.7667827347933316
D128613,0.7661595357363149
D133006,0.7660417030965719
D133145,0.7660417030965719
D100778,0.7658046874502596
D105944,0.7658046874502596
D112191,0.7653604026244786
D117229,0.7651097172141887
D130533,0.7649297853720537
D136951,0.7649297853720537
D111093,0.7648013299544791
D126364,0.7641312791742187
D115279,0.7638811999392333
D121207,0.763607727545641
D110022,0.7634124990322956
D133433,0.7632544534954907
D137393,0.7630988100207113
D130198,0.762826670799082
D106429,0.762826670799082
D102531,0.7627974995383001
D115590,0.761731070916814
D114927,0.7615310859645807
D104078,0.7613858729381711
D108624,0.761350646337092
D126544,0.7609629821326638
D124046,0.7605841603049514
D106315,0.7599580519904237
D103827,0.7599098142764783
D103431,0.7597784304045507
D112431,0.759560356066742
D128077,0.7592723128605364
D126677,0.7592723128605364
D125224,0.7592197932065223
D104687,0.7592197932065223
D118057,0.7592197932065223
D136677,0.7592197932065223
D132316,0.7589875235282038
D125807,0.7589875235282038
D128793,0.7589570386330675
D114211,0.7589570386330675
D122522,0.7589044720367204
D108680,0.7587351226381359
D117635,0.7587351226381359
D112004,0.7587351226381359
D135578,0.7587351226381359
D106008,0.7587351226381359
D116278,0.7587351226381359
D109490,0.7587351226381359
D125555,0.7587351226381359
D144622,0.7587351226381359
D134259,0.7585990085364919
D130601,0.7584561635278215
D107611,0.7584561635278215
D132680,0.7584561635278215
D128988,0.7583729872246062
D115481,0.7583729872246062
D114263,0.7583729872246062
D144668,0.7581010356100232
D137174,0.7577448150496607
D134878,0.7576629347376271
D132476,0.7576166614642851
D112570,0.7574294494955868
D110913,0.7571732517018501
D111402,0.7571350079984913
D103651,0.7570686083907877
D125398,0.7570686083907877
D127996,0.7569020041652222
D102466,0.7566957159202174
D126416,0.7566247407156065
D123837,0.7562575439015828
D140869,0.7560685955147011
D106492,0.7560685955147011
D124531,0.7560277785273806
D106149,0.7557574295123147
D111863,0.7552901206540912
D133645,0.7549399868493695
D100206,0.7549399868493695
D130310,0.7546257352636622
D120923,0.7541815298115717
D108961,0.7541815298115717
D118161,0.7532986202041804
D116993,0.7531411805724719
D132210,0.752618688058453
D127083,0.752618688058453
D114549,0.7525623996861157
D109271,0.7524694892159808
D118609,0.7524694892159808
D111618,0.7524694892159808
D134953,0.7524694892159808
D133716,0.7524694892159808
D122553,0.7524694892159808
D104066,0.7524694892159808
D107252,0.7524694892159808
D117476,0.7524694892159808
D117048,0.7524694892159808
D111629,0.7524694892159808
D136259,0.7524223382962634
D127712,0.7524223382962634
D105021,0.7524223382962634
D133695,0.7524223382962634
D108092,0.7524223382962634
D134510,0.7524223382962634
D122739,0.7523010299055491
D108345,0.7521010219132586
D106893,0.7521010219132586
D110097,0.7521010219132586
D110745,0.7519541432964237
D134996,0.7519284557782195
D115905,0.7519284557782195
D121470,0.7519284557782195
D123830,0.7519284557782195
D104597,0.7519284557782195
D129109,0.7519284557782195
D135832,0.7519284557782195
D100590,0.7519284557782195
D119966,0.7519284557782195
D122701,0.7519284557782195
D106365,0.7519284557782195
D136447,0.7519284557782195
D115099,0.7519284557782195
D130257,0.7519284557782195
D136410,0.751789757809089
D126140,0.751510723915793
D138144,0.7509025896222684
D133231,0.7509025896222684
D128707,0.7509025896222684
D102523,0.7507770293034072
D137929,0.7507770293034072
D126871,0.7501928934048354
D123320,0.7492886481681785
D137077,0.7492630260326798
D109074,0.7492482782984023
D132462,0.7488812206282283
D107974,0.7487745462150396
D110599,0.7487615783725627
D130188,0.748526146632374
D118721,0.748526146632374
D124267,0.7482226726663446
D116351,0.7481549710791183
D128687,0.7480167090360907
D136826,0.7480100403626273
D107099,0.7475157911875137
D133499,0.7472891836779944
D141313,0.7472891836779944
D102785,0.7470605299106555
D125247,0.7468990884644744
D119359,0.746423215237569
D125540,0.7460194118158022
D119979,0.7458722784955937
D130339,0.7456972979251545
D127300,0.7456972979251545
D138312,0.7456972979251545
D103719,0.7456972979251545
D111498,0.7456972979251545
D127992,0.7456972979251545
D140358,0.7456972979251545
D134587,0.7456399669353773
D110310,0.7456399669353773
D117131,0.7455714608629259
D106454,0.7455453360294129
D126674,0.7455453360294129
D116228,0.7455453360294129
D127423,0.7455453360294129
D137478,0.7455453360294129
D106280,0.7455453360294129
D121344,0.7455453360294129
D105793,0.7454676944053595
D122194,0.7454676944053595
D107213,0.7454676944053595
D115632,0.7450618618449223
D100374,0.7448067591441875
D109840,0.7448067591441875
D110187,0.7448067591441875
D108389,0.7448067591441875
D130842,0.7444679353421609
D118795,0.7444642785210313
D115153,0.7444642785210313
D137211,0.7440300893232294
D134843,0.7440300893232294
D131801,0.7433163703875478
D101025,0.7432486800009109
D115079,0.743242499493313
D114274,0.743204609573409
D133553,0.7431510059436515
D105660,0.7429266443458756
D115838,0.742762170036517
D105785,0.742762170036517
D109177,0.742762170036517
D102347,0.7425645141598588
D135735,0.7422629241957516
D120179,0.7422133428692955
D120956,0.7420855103742302
D112782,0.7420855103742302
D131314,0.7420855103742302
D105891,0.7420855103742302
D114709,0.7420855103742302
D131152,0.7419771629780628
D130052,0.7419771629780628
D106164,0.7415295765890034
D100705,0.7415295765890034
D104752,0.7415295765890034
D107039,0.7415295765890034
D119983,0.7415295765890034
D103249,0.7415295765890034
D133108,0.7415295765890034
D108780,0.7415295765890034
D107841,0.7415295765890034
D112301,0.7415295765890034
D121581,0.7414243205687322
D130398,0.7412454865988573
D114960,0.741151645261213
D132281,0.7408034240147152
D120068,0.7404722293976692
D111310,0.7404456410407199
D124774,0.7404456410407199
D105472,0.7404456410407199
D132819,0.7404456410407199
D128317,0.7401141496390851
D121141,0.7400635429038193
D128535,0.740037344847309
D142065,0.740037344847309
D131554,0.740037344847309
D133495,0.740037344847309
D111109,0.740037344847309
D131448,0.740037344847309
D139513,0.740037344847309
D101039,0.7399140369568272
D105700,0.7399140369568272
D106474,0.7399140369568272
D136077,0.7397840616802743
D103070,0.739776138974568
D116628,0.739776138974568
D123526,0.739776138974568
D109030,0.7389774192169325
D132484,0.7389774192169325
D131058,0.7389602967845083
D121095,0.7388950155676604
D103336,0.7388950155676604
D141662,0.7387669023532419
D133734,0.7387669023532419
D128046,0.7387669023532419
D136688,0.7387669023532419
D112862,0.7387669023532419
D111421,0.7387669023532419
D115619,0.7387669023532419
D122927,0.7387669023532419
D130350,0.7386429174936125
D138619,0.7385382657049939
D117455,0.7385082887198174
D104503,0.7385082887198174
D114862,0.7384157684213317
D113047,0.7384157684213317
D141632,0.7384157684213317
D128380,0.7384157684213317
D110485,0.738304167652282
D144351,0.7379560305851733
D119652,0.7378483146629291
D121398,0.7378483146629291
D114044,0.7375158296017165
D128255,0.7373276048381598
D111298,0.7369745033197878
D117278,0.7366887347288518
D110811,0.7362259309262945
D118316,0.7362259309262945
D112234,0.7362259309262945
D101761,0.7362259309262945
D120243,0.7358984903896194
D122982,0.7355249886896748
D108946,0.7354280823133655
D120366,0.7351671917729364
D120712,0.7350113261101403
D141038,0.7349731932538339
D121950,0.7349731932538339
D105185,0.7349731932538339
D123559,0.7349731932538339
D131525,0.7349731932538339
D120806,0.7349731932538339
D105164,0.7349731932538339
D127150,0.7349731932538339
D100985,0.7349731932538339
D110260,0.7349731932538339
D123123,0.7349731932538339
D107424,0.7349731932538339
D127351,0.7346180550710865
D106272,0.7345260242214561
D103490,0.7341183044458078
D121771,0.7340629422430385
D134461,0.7340083709150336
D144496,0.7333314108855447
D128622,0.7333314108855447
D116959,0.7333314108855447
D121720,0.7333314108855447
D100623,0.7327177787859847
D116874,0.7326230836109889
D117124,0.7326230836109889
D130442,0.7326230836109889
D111103,0.7326230836109889
D107918,0.73242868786123
D122941,0.7318711675724917
D144392,0.7317921277776458
D109110,0.7315323605825228
D101475,0.7314700191556532
D130858,0.7307769167548499
D137038,0.730660060778896
D134643,0.7305042122639095
D123729,0.7304855730026182
D135275,0.7304502626284496
D135299,0.7304502626284496
D117152,0.7303221962220965
D127114,0.7291258604930543
D118924,0.7291258604930543
D130938,0.7287332483940644
D133014,0.7282967594249677
D105265,0.7280958055594144
D123498,0.7277721622661131
D119454,0.7276780671375274
D133409,0.7273345165942299
D120762,0.727244441903447
D123637,0.7271270289496462
D110093,0.7268184028908503
D112493,0.7266836740362845
D136802,0.7266068331263692
D127260,0.7263356023233438
D139887,0.7263356023233438
D118597,0.726105737501203
D113483,0.726105737501203
D102483,0.7260714431107085
D115850,0.7258556746395534
D123778,0.7258556746395534
D142342,0.7255638383435539
D133457,0.7255638383435539
D100517,0.7254238715778779
D135983,0.7252366048997225
D108382,0.7251793473719264
D120921,0.7251793473719264
D111778,0.7247008610797364
D116072,0.7246603574354428
D134966,0.7246603574354428
D141935,0.7246603574354428
D122104,0.7246603574354428
D138771,0.7246603574354428
D111865,0.7246603574354428
D135186,0.7246603574354428
D139366,0.7246603574354428
D144600,0.7246603574354428
D136255,0.7238169769728998
D137550,0.7237723387585688
D107398,0.7237723387585688
D114107,0.7229490284507274
D103717,0.7229490284507274
D133054,0.7229490284507274
D133698,0.7227341276945075
D115968,0.7227341276945075
D121447,0.7227341276945075
D103310,0.7217367482727146
D129470,0.7217367482727146
D104383,0.7216418190071582
D139939,0.7216418190071582
D125277,0.7216418190071582
D111048,0.7204623002899248
D125881,0.7204104165885002
D126206,0.7198773516362671
D112100,0.7198773516362671
D109072,0.7198773516362671
D136596,0.7198773516362671
D107043,0.7198773516362671
D115011,0.7198773516362671
D134190,0.7198773516362671
D110688,0.7198773516362671
D124174,0.7197836023012038
D108133,0.7195805426857116
D111483,0.7195805426857116
D105831,0.7193072834711378
D135633,0.7192660315607187
D142191,0.7189534509552439
D106751,0.7189534509552439
D101488,0.7189534509552439
D136510,0.7189534509552439
D108518,0.7187768515684589
D126613,0.7187768515684589
D129147,0.7184750215854123
D126581,0.7184655951724997
D108669,0.7184655951724997
D133719,0.7184655951724997
D119494,0.7184655951724997
D140939,0.7178284110708884
D128487,0.7177781249314296
D127495,0.7177781249314296
D127506,0.7175857857745748
D111876,0.7172506076835349
D135263,0.7172506076835349
D141310,0.7169288822743475
D121011,0.7169288822743475
D119537,0.7165124027452093
D109602,0.7164869437925615
D117060,0.7163800890677394
D115674,0.7163800890677394
D110797,0.7163800890677394
D115154,0.7163800890677394
D114293,0.7163800890677394
D115505,0.7163800890677394
D119786,0.7163800890677394
D116302,0.7163800890677394
D106913,0.7163800890677394
D130368,0.7163217078539409
D121401,0.7163217078539409
D103089,0.7163217078539409
D102943,0.7163217078539409
D103540,0.7163217078539409
D106043,0.7163217078539409
D128512,0.7162612907215797
D125880,0.7162001028940485
D124462,0.7160277268877978
D126467,0.7159450062179409
D137302,0.7159450062179409
D138204,0.7158292542980549
D113658,0.7155941187021109
D141481,0.7155562792849222
D132862,0.7154604947011817
D132483,0.7151763712866417
D120627,0.7150646180751683
D141460,0.7149596654288813
D118248,0.7148372968647564
D122231,0.7141778235934865
D137743,0.7140500328550523
D137076,0.7137637429781262
D116488,0.7135012637114706
D125431,0.7134597638220107
D111396,0.7134597638220107
D138161,0.7134597638220107
D107195,0.7134597638220107
D127882,0.7134597638220107
D102526,0.7131622035717
D103368,0.7129843213361332
D127643,0.7129843213361332
D124167,0.7123293675713761
D140837,0.712134718318927
D102477,0.7118331323315903
D107568,0.7116275590909091
D101975,0.7116275590909091
D104236,0.7114207806633088
D102236,0.7113608021911244
D109400,0.7112736141691967
D110757,0.7112736141691967
D102073,0.7109307897914047
D120765,0.7109307897914047
D130784,0.7109145276710594
D124173,0.7107335284934693
D128288,0.7107335284934693
D106397,0.7106194814066912
D117997,0.7102971079518021
D133472,0.7100154763447286
D117957,0.7100154763447286
D105596,0.7100154763447286
D114663,0.7098032367445329
D122805,0.7097910151840423
D136297,0.7097318272165659
D128973,0.7094357365017593
D120982,0.7094357365017593
D123201,0.7094357365017593
D112992,0.7094357365017593
D111826,0.7094357365017593
D100320,0.7094357365017593
D129665,0.7093765057436365
D123090,0.7093765057436365
D137189,0.7093765057436365
D110765,0.7093765057436365
D127619,0.7092598010656179
D121025,0.7092598010656179
D127069,0.7092598010656179
D127277,0.7092598010656179
D102451,0.7090264188658179
D114848,0.7089943281518075
D125407,0.7089943281518075
D111943,0.7089943281518075
D136501,0.7087777362911041
D117543,0.7087777362911041
D113933,0.7087777362911041
D114154,0.7087777362911041
D128817,0.7087777362911041
D132835,0.7087777362911041
D101036,0.7087777362911041
D111542,0.7087777362911041
D103606,0.7087777362911041
D107625,0.7087777362911041
D112989,0.7087777362911041
D101513,0.7087777362911041
D116151,0.7087777362911041
D110716,0.7087777362911041
D112829,0.7087777362911041
D125638,0.7087777362911041
D103685,0.7087777362911041
D100656,0.7087777362911041
D107761,0.7087777362911041
D112910,0.7087777362911041
D135905,0.7087777362911041
D121015,0.7087777362911041
D138988,0.708479119037101
D107022,0.708479119037101
D115280,0.7082920504944599
D134763,0.7081011805451257
D104335,0.707692566647721
D138770,0.7076143737251398
D142090,0.7076143737251398
D106990,0.7076143737251398
D142197,0.7076143737251398
D136420,0.7076143737251398
D123262,0.7076143737251398
D100667,0.7076143737251398
D101856,0.7075062348493488
D125167,0.7074335487048278
D137166,0.7074335487048278
D121035,0.7074335487048278
D132465,0.7074335487048278
D144386,0.7074335487048278
D123723,0.7074335487048278
D136455,0.7074335487048278
D134091,0.70707805709664
D133902,0.7062850609644203
D132052,0.7061721555339243
D144648,0.7059814421111216
D112613,0.7058709344949965
D125987,0.7058709344949965
D141837,0.7058709344949965
D120040,0.7058709344949965
D133175,0.7058709344949965
D104119,0.7058709344949965
D142035,0.7058709344949965
D134817,0.7058709344949965
D107074,0.7058709344949965
D134255,0.7058709344949965
D111921,0.7058709344949965
D104926,0.7058709344949965
D115096,0.7058709344949965
D143348,0.705627963869836
D100027,0.7053206764228231
D139816,0.7052507258448888
D140851,0.7052507258448888
D117806,0.7048680822177336
D120556,0.7046012671309314
D136957,0.7045253295523586
D108174,0.7044611371907927
D139771,0.7037759644788846
D105833,0.7037527184283177
D118093,0.7031246883864579
D106477,0.7030400645794552
D124336,0.7029551869306755
D104280,0.7027646662253088
D114671,0.7027646662253088
D100071,0.7027635092367196
D124990,0.7026594258351547
D132370,0.7026594258351547
D129855,0.7026594258351547
D100038,0.7025417452050947
D110821,0.7025417452050947
D129218,0.7023810890575855
D120368,0.702213579567272
D109648,0.702213579567272
D129179,0.7021644070046446
D104232,0.7021579939786635
D127672,0.7021579939786635
D107553,0.702085492767032
D126232,0.702071085080307
D112669,0.7019531524058107
D133324,0.7017247449785263
D116608,0.7017247449785263
D126872,0.7017247449785263
D127858,0.7017247449785263
D117903,0.7017247449785263
D103259,0.7017247449785263
D108457,0.7017247449785263
D103826,0.7017247449785263
D109559,0.7017247449785263
D111880,0.7017247449785263
D136775,0.7017247449785263
D132634,0.7017247449785263
D132001,0.7008989297308773
D123609,0.7001099317728203
D105850,0.6997522841977154
D140695,0.6997522841977154
D110027,0.6997522841977154
D103978,0.6997522841977154
D115229,0.6997522841977154
D119691,0.6997522841977154
D140023,0.6997522841977154
D139349,0.6997522841977154
D108270,0.6996563883344454
D120169,0.6996563883344454
D136661,0.6994979147919748
D133830,0.6994979147919748
D109061,0.6993163754027275
D134173,0.6991477165260257
D105509,0.6984682568706476
D103892,0.6982440990790179
D117381,0.6980208580793279
D117034,0.6977406119525241
D102048,0.696859795527061
D134520,0.696859795527061
D114288,0.6967321816588902
D120731,0.6967321816588902
D101343,0.6967321816588902
D121617,0.6967321816588902
D127273,0.6967321816588902
D134785,0.6967321816588902
D105546,0.696255474537522
D137938,0.696255474537522
D143003,0.6962447704525483
D119457,0.6962447704525483
D105186,0.6960206149052203
D104754,0.695890514841618
D119332,0.695890514841618
D100828,0.6952293738161812
D117167,0.6951807156498239
D139671,0.6947438850909813
D110095,0.6937375752856305
D101941,0.6934953167627295
D132135,0.6928329899032755
D134570,0.6926870795809936
D111625,0.69247833675529
D102257,0.69247833675529
D136588,0.6924361239061154
D143209,0.6924090637515216
D124822,0.6924090637515216
D110431,0.69208679468618
D127489,0.69208679468618
D116595,0.69208679468618
D114660,0.6920343111358883
D103096,0.6919730733020624
D134059,0.6919730733020624
D115652,0.6919628603081732
D141430,0.691699100612095
D120580,0.691699100612095
D135634,0.691699100612095
D131377,0.691533708018393
D122976,0.6909667103107737
D107444,0.6909538308179416
D112382,0.6909141946583345
D116499,0.6908281803868841
D118557,0.6906845844801401
D105629,0.6902941411713444
D131471,0.6902941411713444
D134943,0.6897381783992708
D126197,0.689521419946426
D120819,0.689515256670867
D101696,0.689515256670867
D113751,0.689515256670867
D111843,0.6894053099782405
D111662,0.6890557446945533
D109883,0.6889058240575745
D105497,0.6884264721920512
D141894,0.6881154017415261
D128381,0.6881154017415261
D132072,0.6880908869684867
D135946,0.6880206454770174
D107084,0.6874212288248934
D141066,0.686876920986033
D110313,0.6866627807712966
D109479,0.6858824469122687
D108325,0.6851159687982097
D113672,0.6847561733370591
D140271,0.6846019119518285
D136683,0.6845719386248501
D142456,0.6845092522541307
D128555,0.6843646377672199
D122120,0.6840671735193724
D120922,0.6840671735193724
D124989,0.683776796032344
D107998,0.6836618304441343
D130927,0.6832811585547758
D128678,0.6830337538465846
D100830,0.6830337538465846
D121003,0.6830337538465846
D104390,0.682975417571208
D139347,0.6829544115225202
D104561,0.682906361086323
D110348,0.6825557381523774
D102421,0.682472446486584
D134505,0.6820665029433586
D127571,0.6818397840501039
D126180,0.6818097700709443
D113917,0.6818097700709443
D119470,0.6818097700709443
D134026,0.6818097700709443
D136413,0.6818097700709443
D103062,0.6815465232781378
D119185,0.6812097767330599
D110079,0.6810819931783268
D128962,0.6806276846389682
D123224,0.6804503201133427
D135591,0.6801695360945517
D102438,0.6799213927336198
D133880,0.6798562781914188
D112847,0.6795198071133002
D112645,0.6794978059370979
D137963,0.679094310892214
D144567,0.6789273073121732
D134034,0.6789200939940759
D130905,0.6788490955208814
D127944,0.6784723667559517
D141370,0.6784723667559517
D142793,0.6784723667559517
D137325,0.6784723667559517
D102503,0.6781914805229274
D105247,0.6780725777875847
D138518,0.677750465213259
D120285,0.6773042049922375
D127370,0.6771997053069905
D133353,0.6771997053069905
D100724,0.6767293680851908
D120976,0.6766887144807345
D124077,0.6766887144807345
